Name,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
Jerome Kersey,3,39.0,20.3,7.7,15.7,48.9,0.0,0.7,0.0,5.0,6.3,78.9,3.7,4.3,8.0,2.3,3.3,0.3,1.3,23.7
Reggie Lewis,3,41.7,20.3,8.7,18.3,47.3,0.0,0.7,0.0,3.0,4.3,69.2,1.7,5.3,7.0,3.7,1.7,0.0,2.7,19.0
Mitch Richmond,8,39.3,20.1,7.8,16.9,45.9,0.4,2.0,18.8,4.3,4.8,89.5,1.3,6.0,7.3,4.4,1.8,0.1,3.0,21.0
Patrick Ewing,9,37.8,19.9,7.8,16.0,48.6,0.0,0.0,0.0,4.3,5.8,75.0,2.6,7.4,10.0,2.2,1.0,2.0,1.7,23.8
Terry Teagle,8,30.0,19.8,8.8,17.6,49.6,0.0,0.3,0.0,2.3,2.8,81.8,1.9,2.8,4.6,1.3,1.0,0.4,1.6,16.0
Ron Harper,5,37.8,19.6,7.8,13.8,56.5,0.0,0.4,0.0,4.0,5.2,76.9,1.4,2.8,4.2,4.0,2.2,0.8,1.4,22.2
Larry Nance,5,39.0,19.4,7.6,13.8,55.1,0.0,0.0,0.0,4.2,6.4,65.6,3.2,4.6,7.8,3.2,0.6,2.4,1.8,23.2
Kevin McHale,3,38.3,19.0,6.7,13.7,48.8,0.0,0.0,0.0,5.7,7.7,73.9,2.3,5.7,8.0,3.0,0.3,0.7,1.3,20.7
Xavier McDaniel,8,35.1,18.8,7.3,18.0,40.3,0.4,1.1,33.3,3.9,5.1,75.6,3.0,5.4,8.4,2.8,0.3,0.6,2.8,16.0
Magic Johnson,14,37.0,18.4,6.1,12.4,48.9,0.7,2.5,28.6,5.6,6.1,90.7,1.1,4.9,5.9,11.8,1.9,0.2,3.8,27.6
Isiah Thomas,17,37.2,18.2,6.8,16.4,41.2,0.5,1.8,26.7,4.2,5.6,74.0,1.4,2.9,4.3,8.3,1.6,0.2,2.5,18.9
Eddie Johnson,12,32.7,17.8,7.1,17.2,41.3,1.1,3.2,34.2,2.5,3.3,76.9,2.3,4.9,7.3,2.1,1.0,0.2,1.5,15.9
Maurice Cheeks,3,42.7,17.7,7.0,13.7,51.2,0.0,0.3,0.0,3.7,4.3,84.6,1.0,2.7,3.7,13.0,2.3,0.3,1.0,28.7
Joe Dumars,17,36.5,17.6,6.2,13.7,45.5,0.1,0.7,8.3,5.1,5.9,86.1,0.6,1.9,2.6,5.6,0.7,0.1,1.8,16.5
Brian Shaw,3,41.3,17.0,7.3,14.3,51.2,0.0,0.3,0.0,2.3,3.0,77.8,0.7,5.0,5.7,6.3,1.0,0.0,2.0,20.3
Mike Gminski,3,39.3,16.3,6.3,16.0,39.6,0.0,0.0,0.0,3.7,5.3,68.8,2.0,5.7,7.7,0.7,0.0,2.7,0.7,15.3
Gerald Wilkins,9,32.2,16.1,7.0,14.6,48.1,0.1,1.1,10.0,2.0,2.6,78.3,1.0,2.7,3.7,4.7,1.3,0.3,2.4,15.6
Johnny Newman,9,28.7,16.1,5.6,11.9,46.7,0.8,3.1,25.0,4.2,5.4,77.6,1.4,1.3,2.8,1.9,0.9,0.1,2.0,12.2
Otis Thorpe,4,38.0,16.0,6.0,9.3,64.9,0.0,0.0,0.0,4.0,5.3,76.2,1.5,3.5,5.0,3.0,1.3,0.3,3.8,17.3
Robert Parish,3,37.3,15.7,6.7,14.7,45.5,0.0,0.0,0.0,2.3,3.0,77.8,2.0,6.7,8.7,2.0,1.3,0.7,2.0,17.7
Sleepy Floyd,4,40.0,15.5,5.5,11.5,47.8,2.0,3.8,53.3,2.5,3.5,71.4,0.8,3.8,4.5,6.5,2.0,0.3,2.5,19.3
Darrell Griffith,3,23.7,15.3,6.7,16.3,40.8,2.0,6.3,31.6,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.3,0.3,1.7,9.7
Rod Higgins,8,33.4,14.9,5.0,10.3,48.8,1.3,4.4,28.6,3.6,4.3,85.3,2.9,4.5,7.4,2.5,1.6,0.9,1.4,20.0
Fred Roberts,9,38.3,14.7,5.4,11.1,49.0,0.0,0.3,0.0,3.8,4.4,85.0,1.2,3.1,4.3,2.2,0.6,0.4,1.4,14.4
Mark Jackson,9,37.3,14.7,5.7,11.1,51.0,1.2,3.1,39.3,2.1,3.1,67.9,0.8,2.7,3.4,10.1,1.1,0.3,3.1,20.1
Jay Humphries,9,35.9,14.6,5.4,11.0,49.5,0.3,2.0,16.7,3.3,3.8,88.2,0.9,2.1,3.0,7.8,0.9,0.0,1.3,18.9
